A,elt,Z,S(n),S(p),Q(4B-),"Q(d,a)","Q(p,a)","Q(n,a)"
224,Rn,86,6015.0,12.0,8271.0,17.0,2451.0,14.0
224,Fr,87,4705.0,11.0,5930.0,13.0,2113.0,13.0
224,Ra,88,6478.0,2.0,6845.0,2.0,6896.0,23.0
224,Ac,89,5663.0,8.0,4288.0,4.0,11642.0,16624.0
225,At,85,5388.0,6805.0,8757.0,14027.0,12772.0,7312.0
225,Rn,86,3982.0,14.0,8465.0,24.0,4224.0,12.0
225,Fr,87,5999.0,16.0,5913.0,15.0,520.0,72.0
225,Ra,88,4904.0,2.0,7044.0,11.0,5386.0,11.0
225,Ac,89,6668.0,6.0,4477.0,4.0,9950.0,71.0
226,At,85,3852.0,7205.0,10305.0,15415.0,12400.0,8124.0
226,Rn,86,5858.0,15.0,8936.0,5549.0,11.0,11746.0
226,Fr,87,4371.0,13.0,6302.0,12.0,1487.0,13.0
226,Ra,88,6396.0,2.0,7441.0,12.0,3661.0,13.0
226,Ac,89,5399.0,5.0,4972.0,3.0,8468.0,16194.0
227,At,85,5202.0,7354.0,11634.0,13664.0,12437.0,6299.0
227,Rn,86,3932.0,17.0,9017.0,7081.0,14.0,13202.0
227,Fr,87,5909.0,8.0,6353.0,12.0,2851.0,9.0
227,Ra,88,4561.0,0.0,7631.0,6.0,1867.0,9.0
227,Ac,89,6531.0,3.0,5107.0,2.0,6712.0,72.0
227,Th,90,5464.0,4.0,5793.0,3.0,10965.0,14878.0
228,Rn,86,5713.0,22.0,9529.0,8472.0,17.0,11340.0
228,Fr,87,4369.0,8.0,6790.0,15.0,4460.0,8.0
228,Ra,88,6308.0,2.0,8031.0,6.0,281.0,14.0
228,Ac,89,5026.0,2.0,5571.0,2.0,4700.0,50.0
228,Th,90,7105.0,2.0,6367.0,2.0,9316.0,29.0
229,Rn,86,3952.0,21.0,9611.0,9776.0,13.0,12590.0
229,Fr,87,5787.0,8.0,6864.0,18.0,5771.0,5.0
229,Ra,88,4449.0,15.0,8111.0,16.0,1351.0,16.0
229,Ac,89,6276.0,12.0,5539.0,12.0,3089.0,87.0
229,Th,90,5256.0,2.0,6598.0,2.0,7810.0,51.0
229,Pa,91,7098.0,5.0,4163.0,3.0,12253.0,87.0
230,Rn,86,5386.0,10065.0,11185.0,11074.0,9428.0,5414.0
230,Fr,87,4252.0,8.0,7164.0,14.0,7313.0,7.0
230,Ra,88,6116.0,18.0,8440.0,11.0,2901.0,11.0
230,Ac,89,4922.0,19.0,6012.0,22.0,1397.0,53.0
230,Th,90,6794.0,2.0,7116.0,12.0,6071.0,14.0
230,Pa,91,5794.0,4.0,4700.0,3.0,10758.0,16113.0
231,Fr,87,5477.0,10.0,7256.0,8656.0,7.0,13428.0
231,Ra,88,4371.0,15.0,8559.0,13.0,4410.0,11.0
231,Ac,89,6146.0,20.0,6042.0,16.0,138.0,52.0
231,Th,90,5118.0,0.0,7311.0,15.0,4493.0,22.0
231,Pa,91,6820.0,3.0,4727.0,1.0,8986.0,14549.0
231,U,92,5880.0,5.0,5656.0,3.0,13464.0,14619.0
232,Fr,87,4079.0,15.0,7670.0,10126.0,15.0,14736.0
232,Ra,88,5790.0,14.0,8872.0,11.0,5887.0,9.0
232,Ac,89,4679.0,18.0,6351.0,17.0,1795.0,15348.0
232,Th,90,6440.0,1.0,7605.0,13.0,2916.0,17.0
232,Pa,91,5549.0,7.0,5158.0,7.0,7393.0,15794.0
232,U,92,7267.0,2.0,6103.0,1.0,11703.0,13146.0
233,Ra,88,4234.0,12.0,9027.0,16.0,7414.0,8.0
233,Ac,89,5917.0,18.0,6477.0,15.0,3359.0,52.0
233,Th,90,4786.0,0.0,7711.0,13.0,1320.0,50.0
233,Pa,91,6528.0,7.0,5246.0,1.0,5774.0,14384.0
233,U,92,5761.0,2.0,6316.0,7.0,10374.0,71.0
233,Np,93,7482.0,3949.0,50.0,14912.0,14853.0,51.0
234,Ra,88,5474.0,12.0,9278.0,21.0,8785.0,8.0
234,Ac,89,4538.0,19.0,6781.0,16.0,4886.0,16.0
234,Th,90,6190.0,2.0,7983.0,13.0,263.0,7.0
234,Pa,91,5221.0,4.0,5681.0,4.0,4122.0,15602.0
234,U,92,6845.0,2.0,6633.0,0.0,8579.0,17.0
234,Np,93,6065.0,51.0,4253.0,8.0,13501.0,16056.0
235,Ac,89,5555.0,19.0,6862.0,16.0,6314.0,14.0
235,Th,90,4666.0,13.0,8112.0,19.0,1835.0,24.0
235,Pa,91,6121.0,14.0,5613.0,14.0,2336.0,54.0
235,U,92,5297.0,0.0,6709.0,3.0,7115.0,14140.0
235,Np,93,6983.0,8.0,4390.0,0.0,11661.0,14834.0
236,Ac,89,4207.0,40.0,7198.0,7842.0,63.0,15001.0
236,Th,90,5833.0,19.0,8390.0,19.0,3353.0,14.0
236,Pa,91,5026.0,19.0,5972.0,19.0,707.0,15431.0
236,U,92,6545.0,0.0,7133.0,14.0,5410.0,18.0
236,Np,93,5736.0,50.0,4829.0,50.0,10164.0,15943.0
237,Th,90,4371.0,21.0,8554.0,41.0,4863.0,15.0
237,Pa,91,5877.0,19.0,6016.0,19.0,958.0,14220.0
237,U,92,5125.0,0.0,7232.0,14.0,3856.0,70.0
237,Np,93,6577.0,50.0,4861.0,0.0,8316.0,14663.0
237,Pu,94,5881.0,2.0,5575.0,50.0,12847.0,87.0
