A,elt,Z,S(n),S(p),Q(4B-),"Q(d,a)","Q(p,a)","Q(n,a)"
134,Sm,62,22440.0,4528.0,2795.0,20074.0,3667.0,22211.0
135,Sn,50,5901.0,3.0,31290.0,7838.0,102.0,17096.0
135,Sb,51,6909.0,4.0,26804.0,4090.0,3.0,14088.0
135,Te,52,10934.0,2.0,21432.0,2.0,2889.0,4.0
135,I,53,14063.0,6.0,19433.0,3.0,4222.0,2.0
135,Xe,54,14912.0,4.0,18053.0,4.0,3627.0,3.0
135,Cs,55,15653.0,0.0,16301.0,6.0,2563.0,1.0
135,Ba,56,16439.0,1.0,14784.0,2.0,1861.0,0.0
135,La,57,17291.0,29.0,13150.0,9.0,1009.0,10.0
135,Ce,58,18340.0,19.0,11640.0,10.0,357.0,10.0
135,Pr,59,19140.0,17.0,10019.0,30.0,408.0,30.0
135,Nd,60,20023.0,50.0,8373.0,25.0,1069.0,37.0
135,Pm,61,20787.0,90.0,6692.0,76.0,1823.0,88.0
135,Sm,62,21769.0,5102.0,161.0,2485.0,157.0,18467.0
135,Eu,63,23054.0,3318.0,3088.0,21322.0,5302.0,20917.0
136,Sb,51,6628.0,6.0,27424.0,4520.0,60.0,15038.0
136,Te,52,8034.0,3.0,22569.0,3.0,303.0,3.0
136,I,53,11644.0,15.0,20102.0,14.0,2334.0,14.0
136,Xe,54,14445.0,0.0,18473.0,2.0,3665.0,3.0
136,Cs,55,15590.0,1.0,16873.0,5.0,3060.0,4.0
136,Ba,56,16079.0,0.0,15339.0,0.0,2032.0,0.0
136,La,57,16961.0,56.0,13724.0,53.0,1309.0,53.0
136,Ce,58,17818.0,20.0,12136.0,0.0,498.0,1.0
136,Pr,59,18955.0,23.0,10699.0,22.0,41.0,38.0
136,Nd,60,19695.0,16.0,8944.0,23.0,846.0,23.0
136,Pm,61,20573.0,90.0,7219.0,72.0,1632.0,74.0
136,Sm,62,21577.0,5742.0,17.0,2190.0,27.0,17721.0
136,Eu,63,22458.0,4083.0,2959.0,20114.0,6519.0,19925.0
137,Sb,51,6512.0,52.0,28110.0,5021.0,16295.0,52.0
137,Te,52,7717.0,2.0,23249.0,3.0,854.0,2.0
137,I,53,8719.0,8.0,21243.0,8.0,142.0,8.0
137,Xe,54,12112.0,3.0,19232.0,1.0,1871.0,2.0
137,Cs,55,15106.0,1.0,17344.0,2.0,3112.0,6.0
137,Ba,56,16013.0,0.0,15886.0,3.0,2502.0,2.0
137,La,57,16640.0,9.0,14136.0,1.0,1494.0,1.0
137,Ce,58,17445.0,10.0,12646.0,0.0,789.0,1.0
137,Pr,59,18408.0,14.0,11136.0,12.0,132.0,29.0
137,Nd,60,19513.0,22.0,9546.0,15.0,408.0,20.0
137,Pm,61,20163.0,76.0,7714.0,17.0,1439.0,18.0
137,Sm,62,21311.0,160.0,6390.0,46.0,1880.0,62.0
137,Eu,63,22141.0,4671.0,75.0,2836.0,50.0,19179.0
138,Sb,51,5856.0,1064.0,28289.0,4985.0,17759.0,1064.0
138,Te,52,7413.0,4.0,24375.0,1687.0,4.0,14276.0
138,I,53,8577.0,15.0,22050.0,8.0,384.0,6.0
138,Xe,54,9685.0,2.0,20124.0,3.0,136.0,3.0
138,Cs,55,12690.0,9.0,17919.0,16.0,1268.0,10.0
138,Ba,56,15517.0,0.0,16410.0,0.0,2560.0,0.0
138,La,57,16624.0,53.0,14758.0,3.0,2052.0,3.0
138,Ce,58,17205.0,4.0,13261.0,4.0,1045.0,4.0
138,Pr,59,17936.0,15.0,11674.0,54.0,340.0,22.0
138,Nd,60,18961.0,16.0,10087.0,11.0,389.0,23.0
138,Pm,61,19913.0,74.0,8178.0,30.0,1162.0,34.0
138,Sm,62,20829.0,17.0,6876.0,16.0,1723.0,16.0
138,Eu,63,21649.0,5157.0,74.0,2564.0,64.0,18081.0
138,Gd,64,22853.0,3567.0,3151.0,20869.0,4937.0,22904.0
139,Te,52,7043.0,4.0,24995.0,1997.0,4.0,15439.0
139,I,53,8257.0,9.0,22988.0,52.0,1205.0,4.0
139,Xe,54,9403.0,2.0,20918.0,3.0,340.0,2.0
139,Cs,55,10297.0,3.0,18922.0,8.0,653.0,3.0
139,Ba,56,13335.0,0.0,17108.0,0.0,925.0,3.0
139,La,57,16228.0,2.0,15258.0,2.0,2069.0,2.0
139,Ce,58,17171.0,7.0,13804.0,7.0,1522.0,7.0
139,Pr,59,17759.0,11.0,12256.0,7.0,600.0,12.0
139,Nd,60,18572.0,29.0,10673.0,27.0,177.0,29.0
139,Pm,61,19570.0,18.0,8876.0,15.0,1010.0,18.0
139,Sm,62,20496.0,43.0,7373.0,16.0,1408.0,22.0
139,Eu,63,21394.0,13.0,5903.0,18.0,2229.0,76.0
139,Gd,64,22561.0,4183.0,2801.0,19990.0,6577.0,22034.0
140,Te,52,7022.0,62.0,26293.0,3102.0,16410.0,62.0
140,I,53,7768.0,13.0,23963.0,1064.0,1524.0,13.0
140,Xe,54,9156.0,3.0,21868.0,4.0,986.0,3.0
140,Cs,55,10305.0,12.0,19648.0,10.0,70.0,16.0
140,Ba,56,11150.0,7.0,17875.0,8.0,734.0,7.0
140,La,57,13939.0,2.0,16006.0,9.0,402.0,2.0
140,Ce,58,16647.0,4.0,14392.0,1.0,1614.0,1.0
140,Pr,59,17696.0,12.0,12746.0,6.0,1075.0,53.0
140,Nd,60,18383.0,12.0,11265.0,6.0,175.0,3.0
140,Pm,61,19415.0,36.0,9657.0,26.0,701.0,26.0
140,Sm,62,20100.0,17.0,8015.0,17.0,1318.0,17.0
140,Eu,63,21378.0,58.0,6623.0,58.0,1759.0,86.0
140,Gd,64,22125.0,4862.0,30.0,2603.0,30.0,18952.0
140,Tb,65,22956.0,3310.0,800.0,3336.0,21223.0,7626.0
141,I,53,7598.0,16.0,24716.0,2291.0,54.0,14550.0
141,Xe,54,8695.0,3.0,22570.0,4.0,1318.0,3.0
141,Cs,55,9919.0,9.0,20584.0,10.0,546.0,12.0
141,Ba,56,10961.0,5.0,18665.0,5.0,225.0,5.0
141,La,57,11848.0,4.0,16808.0,5.0,1189.0,4.0
141,Ce,58,14627.0,7.0,15097.0,1.0,136.0,1.0
141,Pr,59,17339.0,7.0,13367.0,2.0,1299.0,2.0
141,Nd,60,18321.0,27.0,11822.0,7.0,698.0,3.0
141,Pm,61,19165.0,19.0,10282.0,16.0,253.0,16.0
141,Sm,62,19696.0,13.0,8497.0,28.0,1225.0,14.0
141,Eu,63,20670.0,18.0,7003.0,18.0,1722.0,18.0
141,Gd,64,21735.0,5421.0,22.0,2377.0,46.0,17842.0
141,Tb,65,22553.0,3720.0,106.0,3180.0,105.0,20176.0
142,I,53,7306.0,374.0,25409.0,2974.0,1128.0,15744.0
142,Xe,54,8385.0,3.0,23231.0,62.0,1958.0,4.0
142,Cs,55,9607.0,10.0,21486.0,14.0,959.0,9.0
142,Ba,56,10715.0,9.0,19433.0,6.0,294.0,6.0
142,La,57,11850.0,6.0,17552.0,10.0,437.0,11.0
142,Ce,58,12599.0,2.0,15841.0,8.0,1303.0,2.0
142,Pr,59,15242.0,6.0,14049.0,2.0,306.0,3.0
142,Nd,60,17833.0,3.0,12451.0,1.0,803.0,4.0
142,Pm,61,19070.0,33.0,11031.0,24.0,433.0,26.0
142,Sm,62,19673.0,12.0,9305.0,4.0,606.0,12.0
142,Eu,63,20470.0,59.0,7677.0,38.0,1202.0,40.0
142,Gd,64,21319.0,39.0,6081.0,30.0,2113.0,30.0
142,Tb,65,22219.0,1063.0,4151.0,702.0,2765.0,701.0
142,Dy,66,23432.0,2915.0,3256.0,22090.0,5816.0,23826.0
143,Xe,54,8148.0,5.0,24294.0,2422.0,5.0,13734.0
143,Cs,55,9340.0,11.0,22326.0,17.0,1629.0,8.0
143,Ba,56,10347.0,8.0,20317.0,7.0,717.0,7.0
143,La,57,11382.0,8.0,18271.0,11.0,104.0,7.0
143,Ce,58,12316.0,2.0,16451.0,5.0,882.0,2.0
143,Pr,59,13195.0,1.0,14714.0,4.0,1733.0,2.0
143,Nd,60,15952.0,3.0,13147.0,1.0,520.0,7.0
143,Pm,61,18580.0,14.0,11522.0,3.0,566.0,8.0
143,Sm,62,19725.0,8.0,9902.0,3.0,71.0,27.0
143,Eu,63,20458.0,16.0,8296.0,17.0,834.0,17.0
143,Gd,64,21149.0,201.0,6875.0,200.0,1724.0,200.0
143,Tb,65,22020.0,117.0,5071.0,52.0,2553.0,52.0
143,Dy,66,22929.0,3522.0,23.0,3038.0,20909.0,7501.0
144,Xe,54,7785.0,5.0,25080.0,2720.0,62.0,14894.0
144,Cs,55,8899.0,21.0,23079.0,375.0,2090.0,23.0
144,Ba,56,10067.0,9.0,21115.0,7.0,1205.0,7.0
144,La,57,10968.0,14.0,18913.0,14.0,224.0,15.0
144,Ce,58,12041.0,3.0,17167.0,6.0,412.0,8.0
144,Pr,59,13105.0,2.0,15304.0,6.0,1140.0,3.0
144,Nd,60,13940.0,0.0,13792.0,2.0,1903.0,1.0
144,Pm,61,16416.0,23.0,12206.0,3.0,847.0,6.0
144,Sm,62,19121.0,2.0,10593.0,0.0,131.0,3.0
144,Eu,63,20448.0,32.0,9055.0,25.0,169.0,26.0
144,Gd,64,20942.0,39.0,7350.0,28.0,1271.0,30.0
144,Tb,65,21951.0,701.0,5632.0,41.0,2192.0,58.0
144,Dy,66,22593.0,4188.0,28.0,2787.0,28.0,19962.0
144,Ho,67,23502.0,2627.0,700.0,3447.0,800.0,22350.0
145,Xe,54,7433.0,12.0,25793.0,3431.0,16022.0,14.0
145,Cs,55,8521.0,11.0,24002.0,2552.0,18.0,12780.0
145,Ba,56,9721.0,10.0,21891.0,9.0,1743.0,8.0
145,La,57,10806.0,14.0,19737.0,14.0,782.0,15.0
145,Ce,58,11602.0,33.0,17707.0,34.0,240.0,34.0
145,Pr,59,12700.0,7.0,16032.0,10.0,880.0,8.0
145,Nd,60,13572.0,0.0,14403.0,2.0,1576.0,1.0
145,Pm,61,14449.0,2.0,12777.0,2.0,2323.0,2.0
145,Sm,62,17276.0,2.0,11227.0,0.0,1116.0,3.0
145,Eu,63,19892.0,11.0,9608.0,3.0,106.0,14.0
145,Gd,64,20837.0,201.0,7987.0,19.0,582.0,21.0
145,Tb,65,22111.0,120.0,6725.0,109.0,1112.0,109.0
145,Dy,66,22216.0,14.0,4589.0,200.0,2556.0,20.0
145,Ho,67,23215.0,3278.0,51.0,2995.0,105.0,21537.0
146,Cs,55,8181.0,20.0,24608.0,2965.0,374.0,13739.0
146,Ba,56,9322.0,22.0,22652.0,21.0,2142.0,21.0
146,La,57,10343.0,36.0,20356.0,39.0,960.0,34.0
146,Ce,58,11346.0,16.0,18446.0,17.0,218.0,17.0
146,Pr,59,12073.0,34.0,16409.0,37.0,918.0,35.0
146,Nd,60,13320.0,0.0,15071.0,2.0,1182.0,2.0
146,Pm,61,14180.0,4.0,13281.0,4.0,1908.0,4.0
146,Sm,62,15173.0,2.0,11826.0,2.0,2528.0,2.0
146,Eu,63,17641.0,12.0,10279.0,6.0,1599.0,24.0
146,Gd,64,20468.0,28.0,8698.0,3.0,475.0,4.0
146,Tb,65,21538.0,52.0,6722.0,46.0,1124.0,54.0
146,Dy,66,22127.0,9.0,5373.0,28.0,1979.0,28.0
146,Ho,67,22771.0,10.0,3447.0,28.0,2896.0,700.0
147,Cs,55,8008.0,12.0,25559.0,3715.0,14758.0,13.0
147,Ba,56,8890.0,21.0,23348.0,22.0,2486.0,20.0
147,La,57,9985.0,16.0,21201.0,14.0,1427.0,13.0
147,Ce,58,11089.0,34.0,19075.0,12.0,501.0,10.0
147,Pr,59,11960.0,17.0,17186.0,20.0,302.0,17.0
147,Nd,60,12857.0,0.0,15657.0,33.0,1035.0,2.0
147,Pm,61,13917.0,2.0,13994.0,7.0,1601.0,1.0
147,Sm,62,14757.0,0.0,12412.0,0.0,2310.0,0.0
147,Eu,63,15695.0,3.0,10855.0,3.0,2990.0,3.0
147,Gd,64,18573.0,19.0,9283.0,1.0,1735.0,2.0
147,Tb,65,20496.0,109.0,7329.0,8.0,1073.0,13.0
147,Dy,66,22096.0,10.0,5847.0,21.0,1610.0,200.0
147,Ho,67,22779.0,8.0,3946.0,109.0,2237.0,51.0
148,Ba,56,8789.0,66.0,24216.0,67.0,3146.0,63.0
148,La,57,9801.0,38.0,21976.0,19.0,1862.0,28.0
148,Ce,58,10905.0,19.0,20029.0,23.0,1056.0,13.0
148,Pr,59,11997.0,37.0,18063.0,36.0,110.0,19.0
148,Nd,60,12624.0,1.0,16350.0,16.0,598.0,3.0
148,Pm,61,13554.0,6.0,14762.0,35.0,1459.0,6.0
148,Sm,62,14482.0,2.0,12988.0,0.0,1986.0,0.0
148,Eu,63,15324.0,11.0,11422.0,10.0,2691.0,10.0
148,Gd,64,16326.0,3.0,9850.0,2.0,3271.0,0.0
148,Tb,65,18916.0,46.0,7997.0,13.0,2657.0,16.0
148,Dy,66,21447.0,11.0,6351.0,9.0,1475.0,29.0
148,Ho,67,22895.0,84.0,4805.0,95.0,1952.0,88.0
148,Er,68,23299.0,12.0,3502.0,12.0,2666.0,12.0
149,Ba,56,8998.0,438.0,25339.0,4051.0,437.0,13549.0
149,La,57,9684.0,200.0,22877.0,200.0,2590.0,200.0
149,Ce,58,10798.0,13.0,20983.0,22.0,1578.0,13.0
149,Pr,59,11737.0,18.0,18938.0,14.0,628.0,15.0
149,Nd,60,12371.0,1.0,16939.0,8.0,266.0,33.0
149,Pm,61,13164.0,2.0,15198.0,15.0,1136.0,7.0
149,Sm,62,14012.0,0.0,13566.0,0.0,1871.0,0.0
149,Eu,63,15038.0,4.0,11976.0,3.0,2401.0,4.0
149,Gd,64,15912.0,3.0,10438.0,3.0,3099.0,3.0
149,Tb,65,16888.0,8.0,8521.0,4.0,4077.0,2.0
149,Dy,66,19642.0,12.0,6916.0,9.0,2805.0,21.0
149,Ho,67,22032.0,12.0,5481.0,14.0,2316.0,109.0
149,Er,68,23276.0,47.0,4123.0,29.0,2076.0,28.0
150,La,57,9563.0,435.0,23796.0,435.0,3244.0,435.0
150,Ce,58,10591.0,16.0,21831.0,64.0,2324.0,23.0
150,Pr,59,11907.0,17.0,20169.0,21.0,1675.0,34.0
150,Nd,60,12414.0,1.0,17859.0,11.0,469.0,16.0
150,Pm,61,12874.0,20.0,15639.0,25.0,658.0,40.0
150,Sm,62,13857.0,0.0,14221.0,1.0,1449.0,0.0
150,Eu,63,14635.0,11.0,12504.0,8.0,2237.0,6.0
150,Gd,64,15637.0,6.0,11005.0,6.0,2807.0,6.0
150,Tb,65,16711.0,14.0,9384.0,12.0,3586.0,4.0
150,Dy,66,17592.0,9.0,7618.0,4.0,4351.0,1.0
150,Ho,67,20097.0,85.0,5986.0,18.0,3392.0,46.0
150,Er,68,22494.0,20.0,4549.0,19.0,2298.0,18.0
150,Tm,69,23868.0,3078.0,2322.0,21851.0,7867.0,21364.0
151,La,57,9233.0,479.0,24638.0,3815.0,435.0,13469.0
151,Ce,58,10697.0,20.0,22682.0,438.0,3385.0,26.0
151,Pr,59,11882.0,15.0,21137.0,200.0,2526.0,15.0
151,Nd,60,12710.0,1.0,18851.0,10.0,1354.0,8.0
151,Pm,61,13464.0,4.0,16924.0,10.0,366.0,16.0
151,Sm,62,13583.0,0.0,14778.0,1.0,1145.0,0.0
151,Eu,63,14354.0,3.0,13166.0,1.0,1964.0,1.0
151,Gd,64,15204.0,4.0,11630.0,2.0,2652.0,2.0
151,Tb,65,16277.0,5.0,9760.0,5.0,3496.0,3.0
151,Dy,66,17199.0,9.0,8203.0,4.0,4179.0,2.0
151,Ho,67,18118.0,14.0,6712.0,8.0,4695.0,1.0
151,Er,68,20667.0,32.0,5148.0,18.0,3504.0,18.0
151,Tm,69,23033.0,3704.0,22.0,2559.0,20.0,20664.0
152,La,57,9303.0,25698.0,4804.0,14468.0,22349.0,3864.0
152,Ce,58,10276.0,23658.0,3812.0,11169.0,21329.0,272.0
152,Pr,59,11600.0,20.0,22206.0,435.0,3474.0,26.0
152,Nd,60,12612.0,24.0,19880.0,27.0,2175.0,26.0
152,Pm,61,13799.0,32.0,17531.0,27.0,1143.0,29.0
152,Sm,62,13854.0,0.0,15660.0,0.0,220.0,1.0
152,Eu,63,14238.0,6.0,13869.0,20.0,1552.0,5.0
152,Gd,64,15085.0,6.0,12233.0,0.0,2204.0,1.0
152,Tb,65,15753.0,40.0,10502.0,40.0,3157.0,41.0
152,Dy,66,16950.0,5.0,8931.0,7.0,3726.0,4.0
152,Ho,67,17801.0,18.0,7076.0,14.0,4507.0,1.0
152,Er,68,18811.0,19.0,5768.0,9.0,4934.0,1.0
152,Tm,69,21372.0,4352.0,55.0,3845.0,99.0,18298.0
153,La,57,8892.0,26408.0,5234.0,15509.0,24418.0,4849.0
153,Ce,58,9827.0,24548.0,4214.0,12421.0,20488.0,777.0
153,Pr,59,10931.0,16.0,22836.0,435.0,3773.0,200.0
153,Nd,60,12529.0,3.0,20683.0,17.0,3085.0,10.0
153,Pm,61,13404.0,10.0,18446.0,14.0,2033.0,13.0
153,Sm,62,14126.0,0.0,16194.0,0.0,609.0,1.0
153,Eu,63,14857.0,0.0,14559.0,4.0,272.0,1.0
153,Gd,64,14836.0,2.0,12884.0,0.0,1828.0,0.0
153,Tb,65,15832.0,5.0,11238.0,3.0,2702.0,5.0
153,Dy,66,16533.0,4.0,9532.0,4.0,3559.0,3.0
153,Ho,67,17532.0,9.0,7966.0,6.0,4051.0,3.0
153,Er,68,18344.0,18.0,6294.0,9.0,4802.0,1.0
153,Tm,69,19343.0,22.0,4928.0,14.0,5248.0,1.0
153,Yb,70,21808.0,3520.0,4109.0,19908.0,6003.0,21857.0
154,Ce,58,9382.0,25087.0,4744.0,13605.0,23039.0,1278.0
154,Pr,59,10489.0,114.0,23393.0,4399.0,449.0,10407.0
154,Nd,60,11818.0,58.0,21423.0,3403.0,53.0,6630.0
154,Pm,61,13400.0,53.0,19331.0,49.0,2636.0,47.0
154,Sm,62,13835.0,0.0,16883.0,24.0,1200.0,1.0
154,Eu,63,14992.0,0.0,15061.0,25.0,565.0,20.0
154,Gd,64,15141.0,0.0,13521.0,0.0,920.0,0.0
154,Tb,65,15582.0,60.0,11845.0,45.0,2211.0,45.0
154,Dy,66,16418.0,8.0,10264.0,7.0,2945.0,4.0
154,Ho,67,17177.0,14.0,8500.0,40.0,4041.0,3.0
154,Er,68,18247.0,10.0,7065.0,6.0,4279.0,2.0
154,Tm,69,18849.0,55.0,5400.0,19.0,5093.0,2.0
154,Yb,70,19804.0,150.0,4009.0,19.0,5474.0,1.0
155,Ce,58,9013.0,25888.0,5265.0,14504.0,22249.0,2254.0
155,Pr,59,9989.0,20.0,23934.0,4529.0,435.0,11524.0
155,Nd,60,11096.0,9.0,21952.0,3483.0,19.0,7907.0
155,Pm,61,12434.0,10.0,19949.0,12.0,2585.0,12.0
155,Sm,62,13773.0,0.0,17438.0,3.0,1672.0,1.0
155,Eu,63,14593.0,0.0,15748.0,9.0,856.0,4.0
155,Gd,64,15329.0,0.0,14088.0,0.0,81.0,0.0
155,Tb,65,16079.0,10.0,12460.0,9.0,977.0,9.0
155,Dy,66,16155.0,10.0,10850.0,9.0,2608.0,10.0
155,Ho,67,17170.0,18.0,9304.0,17.0,3159.0,17.0
155,Er,68,17883.0,10.0,7644.0,7.0,4118.0,5.0
155,Tm,69,18795.0,15.0,6191.0,11.0,4571.0,5.0
155,Yb,70,19437.0,4611.0,19.0,5338.0,2.0,16333.0
155,Lu,71,20314.0,151.0,3149.0,22.0,5802.0,2.0
156,Pr,59,9605.0,24616.0,4702.0,12596.0,20926.0,2645.0
156,Nd,60,10791.0,206.0,22832.0,3918.0,8886.0,200.0
156,Pm,61,11794.0,46.0,20636.0,113.0,2830.0,18.0
156,Sm,62,13047.0,8.0,18113.0,53.0,1635.0,25.0
156,Eu,63,14487.0,3.0,16148.0,46.0,1253.0,26.0
156,Gd,64,14971.0,0.0,14657.0,0.0,197.0,0.0
156,Tb,65,16077.0,45.0,12930.0,3.0,372.0,3.0
156,Dy,66,16277.0,7.0,11400.0,0.0,1753.0,0.0
156,Ho,67,16982.0,60.0,9900.0,75.0,2813.0,72.0
156,Er,68,17749.0,25.0,8395.0,25.0,3481.0,25.0
156,Tm,69,18550.0,20.0,6773.0,16.0,4345.0,7.0
156,Yb,70,19476.0,19.0,5238.0,10.0,4809.0,3.0
156,Lu,71,20127.0,3850.0,56.0,5595.0,3.0,17838.0
157,Pr,59,9268.0,25188.0,4905.0,13757.0,22779.0,3862.0
157,Nd,60,10320.0,26.0,23259.0,3977.0,10216.0,25.0
157,Pm,61,11499.0,8.0,21459.0,18.0,3153.0,13.0
157,Sm,62,12629.0,4.0,18971.0,10.0,1772.0,5.0
157,Eu,63,13783.0,4.0,17096.0,6.0,1236.0,9.0
157,Gd,64,14896.0,0.0,15210.0,0.0,688.0,0.0
157,Tb,65,15656.0,9.0,13523.0,0.0,178.0,0.0
157,Dy,66,16411.0,10.0,11932.0,5.0,1033.0,5.0
157,Ho,67,16935.0,29.0,10160.0,25.0,2055.0,23.0
157,Er,68,17347.0,27.0,8836.0,28.0,3304.0,26.0
157,Tm,69,18225.0,29.0,7247.0,32.0,3877.0,28.0
157,Yb,70,19061.0,19.0,5790.0,12.0,4621.0,5.0
157,Lu,71,20038.0,22.0,4392.0,15.0,5107.0,2.0
157,Hf,72,20876.0,2979.0,5880.0,3.0,19433.0,7074.0
158,Nd,60,9724.0,23813.0,4260.0,11196.0,21413.0,171.0
158,Pm,61,11068.0,13.0,22100.0,3409.0,113.0,8165.0
158,Sm,62,12032.0,9.0,19354.0,200.0,1850.0,52.0
158,Eu,63,13315.0,10.0,17669.0,10.0,1168.0,47.0
158,Gd,64,14297.0,0.0,15907.0,8.0,659.0,0.0
158,Tb,65,15522.0,3.0,13966.0,3.0,157.0,1.0
158,Dy,66,16021.0,2.0,12450.0,2.0,873.0,2.0
158,Ho,67,16851.0,65.0,10674.0,27.0,1543.0,52.0
158,Er,68,17234.0,35.0,9352.0,25.0,2665.0,26.0
158,Tm,69,18011.0,28.0,7802.0,65.0,3511.0,26.0
158,Yb,70,18887.0,12.0,6376.0,25.0,4169.0,7.0
158,Lu,71,19655.0,56.0,4955.0,20.0,4790.0,4.0
158,Hf,72,20428.0,150.0,3414.0,19.0,5404.0,2.0
159,Nd,60,9488.0,24455.0,4452.0,12401.0,20436.0,1211.0
159,Pm,61,10399.0,12.0,22592.0,3563.0,19.0,9489.0
159,Sm,62,11672.0,7.0,20324.0,25.0,2348.0,10.0
159,Eu,63,12727.0,4.0,18324.0,8.0,1528.0,6.0
159,Gd,64,13880.0,0.0,16461.0,4.0,795.0,0.0
159,Tb,65,14911.0,0.0,14651.0,4.0,139.0,1.0
159,Dy,66,15885.0,5.0,12921.0,1.0,477.0,1.0
159,Ho,67,16639.0,23.0,11144.0,3.0,1495.0,10.0
159,Er,68,17290.0,26.0,9714.0,6.0,2169.0,10.0
159,Tm,69,18003.0,39.0,8315.0,36.0,3044.0,32.0
159,Yb,70,18559.0,20.0,7002.0,31.0,3945.0,18.0
159,Lu,71,19410.0,39.0,5577.0,46.0,4492.0,38.0
159,Hf,72,20092.0,4008.0,20.0,5225.0,2.0,17558.0
159,Ta,73,20988.0,151.0,2576.0,23.0,5680.0,6.0
160,Pm,61,10055.0,23250.0,3859.0,10478.0,19203.0,1134.0
160,Sm,62,11127.0,7.0,20758.0,2186.0,200.0,7706.0
160,Eu,63,12367.0,13.0,18969.0,16.0,1741.0,10.0
160,Gd,64,13394.0,0.0,17269.0,5.0,1006.0,8.0
160,Tb,65,14508.0,0.0,15159.0,10.0,178.0,3.0
160,Dy,66,15408.0,2.0,13561.0,1.0,437.0,1.0
160,Ho,67,16337.0,30.0,11490.0,15.0,1283.0,15.0
160,Er,68,16903.0,34.0,10234.0,24.0,2039.0,24.0
160,Tm,69,17741.0,42.0,8692.0,43.0,2752.0,69.0
160,Yb,70,18295.0,10.0,7436.0,26.0,3624.0,25.0
160,Lu,71,19200.0,58.0,6144.0,62.0,4139.0,58.0
160,Hf,72,19979.0,19.0,4506.0,12.0,4901.0,2.0
160,Ta,73,20800.0,3189.0,56.0,5450.0,4.0,19085.0
161,Pm,61,9824.0,23725.0,4120.0,11556.0,21004.0,1928.0
161,Sm,62,10606.0,9.0,21443.0,2635.0,25.0,8833.0
161,Eu,63,11890.0,11.0,19815.0,14.0,1919.0,12.0
161,Gd,64,13087.0,1.0,17875.0,6.0,1253.0,4.0
161,Tb,65,14071.0,0.0,15996.0,4.0,427.0,4.0
161,Dy,66,15031.0,1.0,14072.0,1.0,342.0,1.0
161,Ho,67,16010.0,3.0,12242.0,2.0,1141.0,2.0
161,Er,68,16783.0,9.0,10612.0,8.0,1798.0,10.0
161,Tm,69,17470.0,39.0,9147.0,28.0,2509.0,36.0
161,Yb,70,18143.0,22.0,7856.0,15.0,3149.0,30.0
161,Lu,71,18996.0,46.0,6569.0,39.0,3722.0,39.0
161,Hf,72,19604.0,28.0,5054.0,28.0,4682.0,24.0
161,Ta,73,20482.0,31.0,3648.0,44.0,5236.0,23.0
161,W,74,21403.0,2281.0,5922.0,3.0,20576.0,8095.0
162,Sm,62,10438.0,21974.0,2900.0,9751.0,19231.0,809.0
162,Eu,63,11365.0,36.0,20279.0,2039.0,37.0,6972.0
162,Gd,64,12481.0,3.0,18623.0,7.0,1455.0,6.0
162,Tb,65,13982.0,36.0,16773.0,37.0,845.0,37.0
162,Dy,66,14651.0,0.0,14817.0,1.0,83.0,1.0
162,Ho,67,15801.0,15.0,12783.0,3.0,1004.0,3.0
162,Er,68,16412.0,24.0,11239.0,0.0,1647.0,2.0
162,Tm,69,17318.0,43.0,9673.0,30.0,2284.0,37.0
162,Yb,70,17806.0,16.0,8340.0,28.0,3052.0,29.0
162,Lu,71,18704.0,94.0,7107.0,82.0,3446.0,79.0
162,Hf,72,19372.0,13.0,5584.0,11.0,4416.0,4.0
162,Ta,73,20099.0,75.0,4088.0,77.0,5007.0,50.0
162,W,74,20815.0,150.0,2638.0,20.0,5678.0,2.0
163,Sm,62,10191.0,22710.0,3338.0,10594.0,18459.0,88.0
163,Eu,63,10836.0,66.0,20827.0,2355.0,66.0,8111.0
163,Gd,64,11950.0,8.0,19219.0,10.0,1531.0,10.0
163,Tb,65,13277.0,4.0,17382.0,11.0,977.0,5.0
163,Dy,66,14468.0,0.0,15453.0,1.0,244.0,1.0
163,Ho,67,15323.0,2.0,13494.0,1.0,729.0,1.0
163,Er,68,16108.0,9.0,11689.0,4.0,1574.0,4.0
163,Tm,69,16972.0,28.0,10109.0,5.0,2175.0,6.0
163,Yb,70,17602.0,21.0,8675.0,17.0,2837.0,15.0
163,Lu,71,18371.0,39.0,7470.0,39.0,3354.0,39.0
163,Hf,72,19091.0,33.0,6002.0,29.0,4150.0,30.0
163,Ta,73,19898.0,45.0,4550.0,47.0,4749.0,5.0
163,W,74,20495.0,3171.0,57.0,5519.0,50.0,18716.0
163,Re,75,21304.0,151.0,1801.0,30.0,6011.0,7.0
164,Eu,63,10820.0,21589.0,2804.0,8697.0,17421.0,138.0
164,Gd,64,11636.0,19822.0,1964.0,6194.0,16343.0,3249.0
164,Tb,65,12544.0,106.0,17952.0,106.0,1022.0,100.0
164,Dy,66,13929.0,0.0,16265.0,3.0,451.0,1.0
164,Ho,67,15082.0,3.0,13883.0,36.0,429.0,1.0
164,Er,68,15751.0,0.0,12339.0,0.0,1304.0,0.0
164,Tm,69,16568.0,35.0,10440.0,24.0,2053.0,28.0
164,Yb,70,17333.0,21.0,9260.0,15.0,2621.0,28.0
164,Lu,71,17953.0,80.0,7742.0,38.0,3234.0,44.0
164,Hf,72,18792.0,18.0,6570.0,22.0,3919.0,17.0
